corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
01437186,ESR켄달스퀘어리츠,365550,Y,주주총회소집공고,20250812000663,ESR켄달스퀘어리츠,2025-08-12,
00210856,코아스,071950,Y,임원ㆍ주요주주특정증권등거래계획보고서,20250812000662,민경중,2025-08-12,
00684714,풍산,103140,Y,최대주주등소유주식변동신고서              ,20250812800481,풍산,2025-08-12,유
01702017,유니드비티플러스,446070,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000661,유니드비티플러스,2025-08-12,공
00210856,코아스,071950,Y,임원ㆍ주요주주특정증권등거래계획보고서,20250812000660,노병구,2025-08-12,
00299002,HL홀딩스,060980,Y,주식소각결정              ,20250812800412,HL홀딩스,2025-08-12,유
00153861,태영건설,009410,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000647,태영건설,2025-08-12,공
00651901,에어부산,298690,Y,반기보고서 (2025.06),20250812000646,에어부산,2025-08-12,
00107613,이수페타시스,007660,Y,기업설명회(IR)개최(안내공시)              ,20250812800443,이수페타시스,2025-08-12,유
00164724,현대엘리베이터,017800,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250812800453,현대엘리베이터,2025-08-12,유
01032413,해성디에스,195870,Y,[기재정정]신규시설투자등              ,20250812800437,해성디에스,2025-08-12,유
01026157,쏘카,403550,Y,주주총회소집결의              ,20250812800413,쏘카,2025-08-12,유
00139834,LG씨엔에스,064400,Y,기업설명회(IR)개최(안내공시)              ,20250812800426,LG씨엔에스,2025-08-12,유
00861076,케이탑리츠,145270,Y,부동산투자회사자금차입              ,20250812800417,케이탑리츠,2025-08-12,유
00861076,케이탑리츠,145270,Y,부동산투자회사자금차입              ,20250812800409,케이탑리츠,2025-08-12,유
01519790,엠앤씨솔루션,484870,Y,기업설명회(IR)개최(안내공시)              ,20250812800361,엠앤씨솔루션,2025-08-12,유
00350312,HDC랩스,039570,Y,반기보고서 (2025.06),20250812000642,HDC랩스,2025-08-12,
00110893,대신증권,003540,Y,증권발행실적보고서,20250812000637,대신증권,2025-08-12,
00258801,카카오,035720,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250812000633,정신아,2025-08-12,
01205851,HD현대일렉트릭,267260,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000632,HD현대일렉트릭,2025-08-12,공
00110893,대신증권,003540,Y,증권발행실적보고서,20250812000631,대신증권,2025-08-12,
00138057,써니전자,004770,Y,주요사항보고서(자기주식취득신탁계약해지결정),20250812000614,써니전자,2025-08-12,
00110893,대신증권,003540,Y,증권발행실적보고서,20250812000629,대신증권,2025-08-12,
00980122,JB금융지주,175330,Y,투자설명서(일괄신고),20250812000627,JB금융지주,2025-08-12,
00110893,대신증권,003540,Y,증권발행실적보고서,20250812000625,대신증권,2025-08-12,
00980122,JB금융지주,175330,Y,일괄신고추가서류,20250812000620,JB금융지주,2025-08-12,
01350869,우리금융지주,316140,Y,증권발행실적보고서,20250812000610,우리금융지주,2025-08-12,
00126955,삼양식품,003230,Y,주식등의대량보유상황보고서(일반),20250812000604,삼양라운드스퀘어,2025-08-12,
00299002,HL홀딩스,060980,Y,신탁계약해지결과보고서,20250812000599,HL홀딩스,2025-08-12,
00861076,케이탑리츠,145270,Y,반기보고서 (2025.06),20250812000597,케이탑리츠,2025-08-12,
01204056,하이브,352820,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000594,하이브,2025-08-12,공
00145437,아센디오,012170,Y,주주총회소집결의              ,20250812800371,아센디오,2025-08-12,유
01204056,하이브,352820,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000591,하이브,2025-08-12,공
00309503,한국항공우주,047810,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000588,한국항공우주,2025-08-12,공
01026157,쏘카,403550,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800347,쏘카,2025-08-12,유
01204056,하이브,352820,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000586,하이브,2025-08-12,공
00339391,한화시스템,272210,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000584,한화시스템,2025-08-12,공
00587466,KPX홀딩스,092230,Y,최대주주등소유주식변동신고서              ,20250812800380,KPX홀딩스,2025-08-12,유
00138057,써니전자,004770,Y,신탁계약해지결과보고서,20250812000581,써니전자,2025-08-12,
00159698,지역난방공사,071320,Y,반기보고서 (2025.06),20250812000578,지역난방공사,2025-08-12,
00350312,HDC랩스,039570,Y,[기재정정]사업보고서 (2024.12),20250812000577,HDC랩스,2025-08-12,연
00126955,삼양식품,003230,Y,현금ㆍ현물배당결정              ,20250812800367,삼양식품,2025-08-12,유
01319899,SK바이오사이언스,302440,Y,반기보고서 (2025.06),20250812000574,SK바이오사이언스,2025-08-12,
00126955,삼양식품,003230,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250812800357,삼양식품,2025-08-12,유
00234412,신세계인터내셔날,031430,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000567,신세계인터내셔날,2025-08-12,공
00149646,기업은행,024110,Y,[기재정정]주요사항보고서(상각형조건부자본증권발행결정),20250812000544,기업은행,2025-08-12,
00296290,키움증권,039490,Y,[기재정정]일괄신고서(기타파생결합사채),20250812000302,키움증권,2025-08-12,
00296290,키움증권,039490,Y,[기재정정]일괄신고서(기타파생결합증권),20250812000298,키움증권,2025-08-12,
00296290,키움증권,039490,Y,[기재정정]일괄신고서(파생결합사채-주가연계파생결합사채),20250812000296,키움증권,2025-08-12,
00296290,키움증권,039490,Y,[기재정정]일괄신고서(파생결합증권-주가연계증권),20250812000292,키움증권,2025-08-12,
00105952,LS,006260,Y,주식소각결정              ,20250812800297,LS,2025-08-12,유
01180118,코람코더원리츠,417310,Y,사업보고서 (2025.05),20250812000526,코람코더원리츠,2025-08-12,
00118345,디아이동일,001530,Y,소액공모실적보고서(합병등),20250812000524,디아이동일,2025-08-12,
01310269,HDC현대산업개발,294870,Y,반기보고서 (2025.06),20250812000523,HDC현대산업개발,2025-08-12,
00118345,디아이동일,001530,Y,합병등종료보고서(합병),20250812000522,디아이동일,2025-08-12,
00299002,HL홀딩스,060980,Y,주요사항보고서(자기주식취득신탁계약해지결정),20250812000503,HL홀딩스,2025-08-12,
00173795,신흥,004080,Y,최대주주등소유주식변동신고서              ,20250812800302,신흥,2025-08-12,유
01310269,HDC현대산업개발,294870,Y,[기재정정]사업보고서 (2024.12),20250812000514,HDC현대산업개발,2025-08-12,연
00111722,미래에셋증권,006800,Y,증권발행실적보고서,20250812000513,미래에셋증권,2025-08-12,
00401731,LG전자,066570,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000511,LG전자,2025-08-12,공
00105952,LS,006260,Y,수시공시의무관련사항(공정공시)              ,20250812800290,LS,2025-08-12,유
00134723,페이퍼코리아,001020,Y,주주총회소집결의              ,20250812800282,페이퍼코리아,2025-08-12,유
00111722,미래에셋증권,006800,Y,증권발행실적보고서,20250812000496,미래에셋증권,2025-08-12,
00134723,페이퍼코리아,001020,Y,주주명부폐쇄기간또는기준일설정              ,20250812800277,페이퍼코리아,2025-08-12,유
00454946,그린케미칼,083420,Y,신규시설투자등              ,20250812800274,그린케미칼,2025-08-12,유
00299002,HL홀딩스,060980,Y,[기재정정]주요사항보고서(자기주식취득신탁계약체결결정),20250812000473,HL홀딩스,2025-08-12,
00583424,아모레퍼시픽,090430,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000485,아모레퍼시픽,2025-08-12,공
00140955,한솔케미칼,014680,Y,자기주식취득결과보고서,20250812000479,한솔케미칼,2025-08-12,
00138190,GS글로벌,001250,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000468,GS글로벌,2025-08-12,공
00126380,삼성전자,005930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250812000466,손호민,2025-08-12,
00138190,GS글로벌,001250,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000459,GS글로벌,2025-08-12,공
00138190,GS글로벌,001250,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000454,GS글로벌,2025-08-12,공
00138190,GS글로벌,001250,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250812000423,GS글로벌,2025-08-12,공
00164742,현대자동차,005380,Y,기업설명회(IR)개최(안내공시)              ,20250812800238,현대자동차,2025-08-12,유
00120182,NH투자증권,005940,Y,증권발행실적보고서,20250812000419,NH투자증권,2025-08-12,
00296290,키움증권,039490,Y,[기재정정]일괄신고서,20250812000416,키움증권,2025-08-12,
00155319,POSCO홀딩스,005490,Y,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20250812800225,POSCO홀딩스,2025-08-12,유
00176914,다우기술,023590,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000388,다우기술,2025-08-12,공
00155319,POSCO홀딩스,005490,Y,현금ㆍ현물배당결정              ,20250812800213,POSCO홀딩스,2025-08-12,유
00138190,GS글로벌,001250,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000384,GS글로벌,2025-08-12,공
00152686,코리아써키트,007810,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000364,코리아써키트,2025-08-12,공
00159193,한국전력공사,015760,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800202,한국전력공사,2025-08-12,유
00155319,POSCO홀딩스,005490,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250812800196,POSCO홀딩스,2025-08-12,유
00855163,미원화학,134380,Y,최대주주등소유주식변동신고서              ,20250812800204,미원화학,2025-08-12,유
00153393,태광산업,003240,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000333,태광산업,2025-08-12,공
00191472,KPX케미칼,025000,Y,최대주주등소유주식변동신고서              ,20250812800186,KPX케미칼,2025-08-12,유
00113544,대한화섬,003830,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000304,대한화섬,2025-08-12,공
00872984,이마트,139480,Y,영업(잠정)실적(공정공시)              ,20250812800169,이마트,2025-08-12,유
00872984,이마트,139480,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800166,이마트,2025-08-12,유
00260408,팜스코,036580,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000269,팜스코,2025-08-12,공
01263022,BGF리테일,282330,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000265,BGF리테일,2025-08-12,공
00106313,금호건설,002990,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800146,금호건설,2025-08-12,유
00261285,한국가스공사,036460,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250812800153,한국가스공사,2025-08-12,유
00148948,조비,001550,Y,주식등의대량보유상황보고서(일반),20250812000232,경농,2025-08-12,
00138190,GS글로벌,001250,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800129,GS글로벌,2025-08-12,유
00101433,경농,002100,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250812000190,이재연,2025-08-12,
00357935,HDC현대EP,089470,Y,[첨부정정]사업보고서 (2024.12),20250812000172,HDC현대EP,2025-08-12,연
00357935,HDC현대EP,089470,Y,[기재정정]사업보고서 (2024.12),20250812000160,HDC현대EP,2025-08-12,정연
00111722,미래에셋증권,006800,Y,일괄신고서(기타파생결합사채),20250812000027,미래에셋증권,2025-08-12,
00111722,미래에셋증권,006800,Y,일괄신고서(파생결합사채-주가연계파생결합사채),20250812000018,미래에셋증권,2025-08-12,
00130879,서울식품공업,004410,Y,주요사항보고서(제3자의전환사채매수선택권행사),20250812000116,서울식품공업,2025-08-12,
00129013,CJ씨푸드,011150,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800079,CJ씨푸드,2025-08-12,유
00646732,진양홀딩스,100250,Y,최대주주등소유주식변동신고서              ,20250812800073,진양홀딩스,2025-08-12,유
00936787,애경케미칼,161000,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000055,애경케미칼,2025-08-12,공
00266961,NAVER,035420,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000052,NAVER,2025-08-12,공
00635134,CJ제일제당,097950,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800044,CJ제일제당,2025-08-12,유
00261443,엔씨소프트,036570,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800027,엔씨소프트,2025-08-12,유
00983271,NHN,181710,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250812800014,NHN,2025-08-12,유
00159193,한국전력공사,015760,Y,[기재정정]타인에대한채무보증결정              ,20250812800017,한국전력공사,2025-08-12,유
00983271,NHN,181710,Y,영업(잠정)실적(공정공시)              ,20250812800012,NHN,2025-08-12,유
00983271,NHN,181710,Y,수시공시의무관련사항(공정공시)              ,20250812800010,NHN,2025-08-12,유
00983271,NHN,181710,Y,주주총회소집결의              ,20250812800008,NHN,2025-08-12,유
00983271,NHN,181710,Y,주주명부폐쇄기간또는기준일설정              ,20250812800006,NHN,2025-08-12,유
01437186,ESR켄달스퀘어리츠,365550,Y,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경              ,20250812800004,ESR켄달스퀘어리츠,2025-08-12,유
00101220,KG케미칼,001390,Y,[기재정정]주요사항보고서(자기주식취득결정),20250812000002,KG케미칼,2025-08-12,
00633835,HJ중공업,097230,Y,투자판단관련주요경영사항              ,20250812800001,HJ중공업,2025-08-12,유
00983271,NHN,181710,Y,[기재정정]주식매수선택권부여에관한신고,20250812000001,NHN,2025-08-12,
01035289,스타에스엠리츠,204210,Y,[기재정정]의결권대리행사권유참고서류,20250811000579,스타에스엠리츠,2025-08-12,
01035289,스타에스엠리츠,204210,Y,[기재정정]주주총회소집공고,20250811000578,스타에스엠리츠,2025-08-12,
01035289,스타에스엠리츠,204210,Y,[기재정정]주주총회소집결의              ,20250811800783,스타에스엠리츠,2025-08-11,유
01562589,LX홀딩스,383800,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250811800780,LX홀딩스,2025-08-11,유
01497869,티와이홀딩스,363280,Y,투자판단관련주요경영사항(자회사의 주요경영사항)              ,20250811800781,티와이홀딩스,2025-08-11,유
00776820,영원무역,111770,Y,수시공시의무관련사항(공정공시)              ,20250811800786,영원무역,2025-08-11,유
00153861,태영건설,009410,Y,투자판단관련주요경영사항              ,20250811800772,태영건설,2025-08-11,유
00776820,영원무역,111770,Y,기업가치제고계획(자율공시)              ,20250811800757,영원무역,2025-08-11,유
00116268,동성제약,002210,Y,[기재정정]의결권대리행사권유참고서류,20250811000571,나원균,2025-08-11,
00116268,동성제약,002210,Y,[기재정정]주주총회소집결의              ,20250811800769,동성제약,2025-08-11,유
00126937,삼양홀딩스,000070,Y,증권신고서(분할),20250811000566,삼양홀딩스,2025-08-11,
00130684,서울도시가스,017390,Y,주요사항보고서(자기주식취득신탁계약해지결정),20250811000555,서울도시가스,2025-08-11,
00170558,코웨이,021240,Y,신탁계약에의한취득상황보고서,20250811000565,코웨이,2025-08-11,
00128980,삼호개발,010960,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250811800756,삼호개발,2025-08-11,유
00155276,포스코퓨처엠,003670,Y,단일판매ㆍ공급계약해지              ,20250811800750,포스코퓨처엠,2025-08-11,유
00139889,SKC,011790,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250811000560,SKC,2025-08-11,공
00101220,KG케미칼,001390,Y,주식소각결정              ,20250811800733,KG케미칼,2025-08-11,유
01765256,동국씨엠,460850,Y,[기재정정]타인에대한채무보증결정              ,20250811800735,동국씨엠,2025-08-11,유
01276594,신한알파리츠,293940,Y,기타경영사항(자율공시)              ,20250811800743,신한알파리츠,2025-08-11,유
00139889,SKC,011790,Y,주요사항보고서(자기주식처분결정),20250811000549,SKC,2025-08-11,
00115694,DB증권,016610,Y,단기차입금증가결정              ,20250811800744,DB증권,2025-08-11,유
01386916,SK아이이테크놀로지,361610,Y,주식등의대량보유상황보고서(약식),20250811000551,미래에셋증권,2025-08-11,
01437186,ESR켄달스퀘어리츠,365550,Y,[기재정정]주주총회소집결의              ,20250811800729,ESR켄달스퀘어리츠,2025-08-11,유
00139889,SKC,011790,Y,주요사항보고서(자본으로인정되는채무증권발행결정),20250811000546,SKC,2025-08-11,
00139889,SKC,011790,Y,주요사항보고서(교환사채권발행결정),20250811000519,SKC,2025-08-11,
00106313,금호건설,002990,Y,기업설명회(IR)개최(안내공시)              ,20250811800714,금호건설,2025-08-11,유
00101220,KG케미칼,001390,Y,주요사항보고서(자기주식취득결정),20250811000531,KG케미칼,2025-08-11,정
00500254,GS,078930,Y,기업설명회(IR)개최(안내공시)              ,20250811800728,GS,2025-08-11,유
00115384,동방아그로,007590,Y,[기재정정]주요사항보고서(자기주식처분결정),20250811000534,동방아그로,2025-08-11,
00500254,GS,078930,Y,기업설명회(IR)개최(안내공시)              ,20250811800725,GS,2025-08-11,유
00111722,미래에셋증권,006800,Y,투자설명서(일괄신고),20250811000535,미래에셋증권,2025-08-11,
01436628,이지스레지던스리츠,350520,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20250811800681,이지스레지던스리츠,2025-08-11,유
00111722,미래에셋증권,006800,Y,일괄신고추가서류(파생결합증권-주식워런트증권),20250811000529,미래에셋증권,2025-08-11,
00111722,미래에셋증권,006800,Y,투자설명서(일괄신고),20250811000528,미래에셋증권,2025-08-11,
00296290,키움증권,039490,Y,반기보고서 (2025.06),20250811000522,키움증권,2025-08-11,
00593032,LF,093050,Y,금전대여결정              ,20250811800665,LF,2025-08-11,유
00117188,효성,004800,Y,단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,20250811800676,효성,2025-08-11,유
00139214,삼성화재해상보험,000810,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250811000517,오정구,2025-08-11,
00120021,LG,003550,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250811000516,LG,2025-08-11,공
00110893,대신증권,003540,Y,투자설명서(일괄신고),20250811000513,대신증권,2025-08-11,
00111722,미래에셋증권,006800,Y,일괄신고추가서류(파생결합증권-주식워런트증권),20250811000512,미래에셋증권,2025-08-11,
00432102,한국금융지주,071050,Y,주요사항보고서(자본으로인정되는채무증권발행결정),20250811000510,한국금융지주,2025-08-11,
01867758,한화비전,489790,Y,주식등의대량보유상황보고서(약식),20250811000508,OrbisInvestmentManagementLimited,2025-08-11,
00125080,AK홀딩스,006840,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250811000507,AK홀딩스,2025-08-11,공
00302926,현대로템,064350,Y,기업설명회(IR)개최(안내공시)              ,20250811800678,현대로템,2025-08-11,유
00203290,콜마홀딩스,024720,Y,결산실적공시예고(안내공시)              ,20250811800673,콜마홀딩스,2025-08-11,유
00130684,서울도시가스,017390,Y,[첨부정정]주요사항보고서(자기주식취득신탁계약체결결정),20250811000486,서울도시가스,2025-08-11,
00148610,한화투자증권,003530,Y,증권발행실적보고서,20250811000501,한화투자증권,2025-08-11,
00164788,현대모비스,012330,Y,[기재정정]현금ㆍ현물배당결정              ,20250811800666,현대모비스,2025-08-11,유
01026157,쏘카,403550,Y,기업설명회(IR)개최(안내공시)              ,20250811800652,쏘카,2025-08-11,유
00126937,삼양홀딩스,000070,Y,[기재정정]주요사항보고서(회사분할결정),20250811000467,삼양홀딩스,2025-08-11,
00124504,포스코인터내셔널,047050,Y,[기재정정]특수관계인에대한출자,20250811000478,포스코인터내셔널,2025-08-11,공
00593032,LF,093050,Y,[기재정정]타법인주식및출자증권취득결정(자율공시)(종속회사의주요경영사항)              ,20250811800626,LF,2025-08-11,유
01430475,코람코라이프인프라리츠,357120,Y,감사보고서제출              ,20250811800612,코람코라이프인프라리츠,2025-08-11,유
01244601,카카오페이,377300,Y,기업설명회(IR)개최(안내공시)              ,20250811800572,카카오페이,2025-08-11,유
01350869,우리금융지주,316140,Y,투자설명서(일괄신고),20250811000468,우리금융지주,2025-08-11,
00635134,CJ제일제당,097950,Y,동일인등출자계열회사와의상품ㆍ용역거래,20250811000465,CJ제일제당,2025-08-11,공
01350869,우리금융지주,316140,Y,일괄신고추가서류,20250811000461,우리금융지주,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000459,삼성증권,2025-08-11,
00428729,대호에이엘,069460,Y,주식등의대량보유상황보고서(약식),20250811000456,상상인저축은행,2025-08-11,
00137997,현대차증권,001500,Y,증권발행실적보고서,20250811000455,현대차증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000453,삼성증권,2025-08-11,
00112332,미래에셋생명,085620,Y,기업설명회(IR)개최(안내공시)              ,20250811800600,미래에셋생명,2025-08-11,유
00112332,미래에셋생명,085620,Y,최대주주등소유주식변동신고서              ,20250811800598,미래에셋생명,2025-08-11,유
00106395,금호전기,001210,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250811000452,민수정,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000451,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000443,삼성증권,2025-08-11,
00544452,이리츠코크렙,088260,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250811000442,이리츠코크렙,2025-08-11,공
00161426,한미사이언스,008930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250811000440,배명호,2025-08-11,
00148540,CJ,001040,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250811800557,CJ,2025-08-11,유
00148540,CJ,001040,Y,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250811800565,CJ,2025-08-11,유
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000437,삼성증권,2025-08-11,
01885222,대신밸류리츠,0030R0,Y,사업보고서 (2025.05),20250811000434,대신밸류리츠,2025-08-11,연
00115384,동방아그로,007590,Y,주요사항보고서(자기주식처분결정),20250811000392,동방아그로,2025-08-11,정
00635134,CJ제일제당,097950,Y,현금ㆍ현물배당결정              ,20250811800564,CJ제일제당,2025-08-11,유
00130684,서울도시가스,017390,Y,신탁계약해지결과보고서,20250811000431,서울도시가스,2025-08-11,
00110893,대신증권,003540,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250811000430,대신증권,2025-08-11,공
00170558,코웨이,021240,Y,기업설명회(IR)개최(안내공시)              ,20250811800559,코웨이,2025-08-11,유
00635134,CJ제일제당,097950,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250811800556,CJ제일제당,2025-08-11,유
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000426,삼성증권,2025-08-11,
00137997,현대차증권,001500,Y,증권발행실적보고서,20250811000425,현대차증권,2025-08-11,
00115384,동방아그로,007590,Y,주요사항보고서(교환사채권발행결정),20250811000387,동방아그로,2025-08-11,
00109693,DL,000210,Y,특수관계인에대한출자,20250811000422,DL,2025-08-11,공
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000420,삼성증권,2025-08-11,
00260408,팜스코,036580,Y,동일인등출자계열회사와의상품ㆍ용역거래,20250811000419,팜스코,2025-08-11,공
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000418,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000417,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000412,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000411,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000406,삼성증권,2025-08-11,
00111111,대양금속,009190,Y,소송등의판결ㆍ결정              ,20250811800500,대양금속,2025-08-11,유
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000403,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000400,삼성증권,2025-08-11,
00225159,SNT홀딩스,036530,Y,주식등의대량보유상황보고서(일반),20250811000398,최평규,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000396,삼성증권,2025-08-11,
00111111,대양금속,009190,Y,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20250811800496,대양금속,2025-08-11,유
00225159,SNT홀딩스,036530,Y,최대주주등소유주식변동신고서              ,20250811800522,SNT홀딩스,2025-08-11,유
01437186,ESR켄달스퀘어리츠,365550,Y,주주총회소집결의              ,20250811800504,ESR켄달스퀘어리츠,2025-08-11,유정
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000394,삼성증권,2025-08-11,
00126937,삼양홀딩스,000070,Y,주식소각결정              ,20250811800481,삼양홀딩스,2025-08-11,유
00124197,세아제강지주,003030,Y,타인에대한채무보증결정              ,20250811800498,세아제강지주,2025-08-11,유
00137997,현대차증권,001500,Y,증권발행실적보고서,20250811000391,현대차증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000390,삼성증권,2025-08-11,
00111111,대양금속,009190,Y,[기재정정]주요사항보고서(전환사채권발행결정),20250811000371,대양금속,2025-08-11,
00110893,대신증권,003540,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250811000388,대신증권,2025-08-11,
00105101,INVENI,015360,Y,[기재정정]사업보고서 (2024.12),20250811000385,INVENI,2025-08-11,연
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000383,삼성증권,2025-08-11,
01180118,코람코더원리츠,417310,Y,감사보고서제출              ,20250811800480,코람코더원리츠,2025-08-11,유
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000379,삼성증권,2025-08-11,
01384787,시프트업,462870,Y,영업(잠정)실적(공정공시)              ,20250811800490,시프트업,2025-08-11,유
00161693,한샘,009240,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250811800484,한샘,2025-08-11,유
00110893,대신증권,003540,Y,증권발행실적보고서,20250811000377,대신증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000374,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000368,삼성증권,2025-08-11,
00109693,DL,000210,Y,타법인주식및출자증권취득결정              ,20250811800489,DL,2025-08-11,유
01009789,코스맥스,192820,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250811800469,코스맥스,2025-08-11,유
00104856,삼성증권,016360,Y,[기재정정]증권발행실적보고서,20250811000366,삼성증권,2025-08-11,
00153524,태림포장,011280,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250811000365,태림포장,2025-08-11,공
00104856,삼성증권,016360,Y,[기재정정]투자설명서(일괄신고),20250811000363,삼성증권,2025-08-11,
00104856,삼성증권,016360,Y,[기재정정]일괄신고추가서류(파생결합증권-상장지수증권),20250811000360,삼성증권,2025-08-11,
00153524,태림포장,011280,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250811000359,태림포장,2025-08-11,공
